entry_id,run_id,subject,gc,workload,jdk,energy_j,runtime_s,batch_source,throughput_idx,workload_k,throughput,energy_per_op,power_w,edp,nee,power_mean,power_ratio,cop,throughput_scaled,is_frontier,eff_index
300,batch3_run_21_repetition_0,CLBG-BinaryTrees,Serial,Medium,oracle,1761.085829616,738.8820000000001,benchmarks,0.0013533960767754525,3,0.0040601882303263,587.028609872,2.3834466526671374,1301234.6199583295,1.0000002154807424,2.3834466526671374,0.9139995057731053,0.41956047091759935,0.004060188230326358,False,7.4
301,batch2_run_36_repetition_0,CLBG-Fannkuch,Serial,Light,openjdk,1761.187697557,537.769,benchmarks,0.001859534484137241,1,0.0018595344841372,1761.187697557,3.2749892566455117,947112.1469275304,1.0000567835010035,3.2749892566455117,1.6429033179475987,0.3053445131066704,0.001859534484137241,False,12.0
302,batch2_run_34_repetition_0,CLBG-BinaryTrees,G1,Heavy,openjdk,1761.187450722,1094.55,benchmarks,0.0009136174683659952,5,0.0045680873418299,352.2374901444,1.6090516200465945,1927707.724187765,1.0000579191577514,1.6090516200465945,0.6170359986200161,0.6214841012813761,0.004568087341829976,False,13.0
303,batch1_run_78_repetition_0,Rosetta,Parallel,Light,openjdk,1761.176810682,488.376,benchmarks,0.0020476026667977133,1,0.0020476026667977,1761.176810682,3.6061903342547548,860116.4860936324,1.0000479279745662,3.6061903342547548,1.0598981286550087,0.2773009484555277,0.0020476026667977133,True,7.8
304,batch3_run_1_repetition_0,DaCapo,Serial,Light,oracle,1761.083038485,1483.72,benchmarks,0.0006739816137815761,1,0.0006739816137815,1761.083038485,1.1869375882814817,2612954.1258609644,1.000000135111194,1.1869375882814817,1.6063595306182403,0.8425042814996355,0.0006739816137815761,True,7.2
305,batch2_run_21_repetition_0,CLBG-BinaryTrees,Serial,Medium,oracle,1761.185838305,693.1709999999999,benchmarks,0.0014426454655489052,3,0.0043279363966467,587.0619461016666,2.5407667636196556,1220802.948723715,1.0000570035763978,2.5407667636196556,0.9743283172016584,0.39358197466947686,0.004327936396646716,False,10.2
306,batch3_run_49_repetition_0,CLBG-Fannkuch,G1,Light,oracle,1761.089384462,521.898,benchmarks,0.0019160832193263818,1,0.0019160832193263,1761.089384462,3.3743938173014647,919109.027571949,1.0000009582884504,3.3743938173014647,1.6927697662693453,0.2963495235418934,0.0019160832193263818,False,8.4
307,batch3_run_77_repetition_0,Rosetta,Serial,Heavy,oracle,1761.093019442,532.115,benchmarks,0.0018792930099696494,5,0.0093964650498482,352.2186038884,3.3096098013436945,937104.0120403798,1.0000003488471123,3.3096098013436945,0.9727299199107247,0.3021504225646184,0.009396465049848247,False,7.6
308,batch3_run_80_repetition_0,Rosetta,Parallel,Medium,openjdk,1761.093387406,535.8889999999999,benchmarks,0.0018660580829238894,3,0.0055981742487716,587.0311291353333,3.286302550352779,943750.5742836137,1.0000005577878803,3.286302550352779,0.9658796681437255,0.30429334629967403,0.005598174248771668,False,7.6
309,batch3_run_30_repetition_0,CLBG-BinaryTrees,G1,Light,openjdk,1761.086957883,527.736,benchmarks,0.001894886837358073,1,0.001894886837358,1761.086957883,3.337060495935468,929388.9868053428,1.000000856146418,3.337060495935468,1.2796894952974356,0.2996649300238931,0.001894886837358073,False,8.0
310,batch3_run_13_repetition_0,DaCapo,G1,Light,oracle,1761.084765743,1317.4,benchmarks,0.0007590708972218005,1,0.0007590708972218,1761.084765743,1.3367881932161831,2320053.070389828,1.0000011159043738,1.3367881932161831,1.8091620619242765,0.7480616638258126,0.0007590708972218005,False,7.0
311,batch2_run_65_repetition_0,CLBG-NBody,Parallel,Heavy,oracle,1761.191495067,3943.72,benchmarks,0.0002535676975038796,5,0.0012678384875193,352.2382990134,0.4465812722675545,6945646.122925629,1.0000576148773015,0.4465812722675545,0.3770946528541779,2.239234070256495,0.001267838487519398,False,13.8
312,batch1_run_69_repetition_0,CLBG-NBody,G1,Medium,oracle,1761.175666729,2094.99,benchmarks,0.0004773292473949757,3,0.0014319877421849,587.0585555763333,0.8406606555300982,3689645.4100405877,1.000048627069904,0.8406606555300982,0.7098565429214029,1.1895406231060341,0.001431987742184927,False,9.2
313,batch1_run_2_repetition_0,DaCapo,Serial,Medium,openjdk,1761.16693585,2357.71,benchmarks,0.0004241403734980129,3,0.001272421120494,587.0556452833333,0.74698200196377,4152320.8963229037,1.0000477747593548,0.74698200196377,1.0109391343753065,1.3387203404781658,0.0012724211204940387,False,10.0
314,batch1_run_76_repetition_0,Rosetta,Serial,Heavy,openjdk,1761.176564362,523.654,benchmarks,0.0019096579038830983,5,0.0095482895194154,352.2353128724,3.3632447462675734,922247.1526344187,1.0000477881068346,3.3632447462675734,0.988493807139678,0.2973319146962972,0.009548289519415491,False,8.8
315,batch2_run_57_repetition_0,CLBG-NBody,Serial,Medium,oracle,1761.190423274,2313.25,benchmarks,0.0004322922295471739,3,0.0012968766886415,587.0634744246667,0.7613489347342484,4074073.7466385807,1.0000570062809313,0.7613489347342484,0.6428854725294048,1.3134581981769682,0.0012968766886415216,False,12.8
316,batch2_run_49_repetition_0,CLBG-Fannkuch,G1,Light,oracle,1761.189375287,548.671,benchmarks,0.0018225858483499218,1,0.0018225858483499,1761.189375287,3.2099188316623257,966313.5357280937,1.000057736167928,3.2099188316623257,1.6102606407576785,0.3115343572354845,0.0018225858483499218,False,14.2
317,batch2_run_53_repetition_0,CLBG-Fannkuch,G1,Heavy,oracle,1761.189907113,4915.33,benchmarks,0.0002034451400007731,5,0.0010172257000038,352.2379814226,0.3583055272205528,8656829.586129742,1.0000580381551605,0.3583055272205528,0.1797445100972822,2.790914245050024,0.0010172257000038655,False,13.2
318,batch2_run_6_repetition_0,DaCapo,Parallel,Light,openjdk,1761.183841164,1330.83,benchmarks,0.0007514107737276737,1,0.0007514107737276,1761.183841164,1.3233725127657177,2343836.291336286,1.0000573741455931,1.3233725127657177,1.7910057524737215,0.7556451341958879,0.0007514107737276737,False,11.2
319,batch2_run_18_repetition_0,CLBG-BinaryTrees,Serial,Light,openjdk,1761.185468815,534.862,benchmarks,0.0018696411410793813,1,0.0018696411410793,1761.185468815,3.2927848095677015,941991.1822213284,1.0000567937682934,3.2927848095677015,1.2627107408484453,0.30369430674435316,0.0018696411410793813,False,12.0
320,batch2_run_50_repetition_0,CLBG-Fannkuch,G1,Medium,openjdk,1761.189498792,952.142,benchmarks,0.0010502635111149386,3,0.0031507905333448,587.063166264,1.849713066740045,1676902.4917588125,1.0000578062978824,1.849713066740045,0.9279113598408918,0.540624390875073,0.003150790533344816,False,13.8
321,batch2_run_83_repetition_0,Rosetta,Parallel,Heavy,oracle,1761.193779714,501.957,benchmarks,0.001992202519339306,5,0.0099610125966965,352.2387559428,3.5086546849909452,884043.5460839003,1.000057563489404,3.5086546849909452,1.0312313522095478,0.2850095235298371,0.00996101259669653,False,11.2
322,batch3_run_82_repetition_0,Rosetta,Parallel,Heavy,openjdk,1761.093633664,528.899,benchmarks,0.0018907201564003714,5,0.0094536007820018,352.2187267328,3.329735230476896,931440.661751256,1.0000006976204068,3.329735230476896,0.9786450000089768,0.300324179186096,0.009453600782001857,False,7.6
323,batch1_run_74_repetition_0,Rosetta,Serial,Medium,openjdk,1761.176318094,537.327,benchmarks,0.0018610641192421003,3,0.0055831923577263,587.058772698,3.277662053263655,946327.5874724947,1.00004764826863,3.277662053263655,0.9633401331090878,0.30509551739913926,0.005583192357726301,False,9.4
324,batch2_run_27_repetition_0,CLBG-BinaryTrees,Parallel,Medium,oracle,1761.186588072,713.9929999999999,benchmarks,0.001400573955206844,3,0.0042017218656205,587.062196024,2.4666720655132477,1257474.8955772913,1.0000574293178064,2.4666720655132477,0.9459146258887519,0.40540451808778527,0.004201721865620531,False,12.0
325,batch1_run_29_repetition_0,CLBG-BinaryTrees,Parallel,Heavy,oracle,1761.1705097,891.212,benchmarks,0.0011220674766497759,5,0.0056103373832488,352.23410194,1.9761521497690784,1569576.2922907562,1.000048299509824,1.9761521497690784,0.7578109987065207,0.5060339104541389,0.005610337383248879,False,9.0
326,batch3_run_35_repetition_0,CLBG-BinaryTrees,G1,Heavy,oracle,1761.087573884,1131.29,benchmarks,0.000883946644980509,5,0.0044197332249025,352.2175147768,1.556707452451626,1992300.7614592302,1.0000012059312624,1.556707452451626,0.5969631586181773,0.6423814560822722,0.004419733224902545,False,9.2
327,batch3_run_12_repetition_0,DaCapo,G1,Light,openjdk,1761.084632068,1302.0400000000002,benchmarks,0.0007680255598906331,1,0.0007680255598906,1761.084632068,1.3525580105588153,2293002.634337819,1.0000010399993682,1.3525580105588153,1.8305043773371057,0.7393398229084797,0.0007680255598906331,True,6.4
328,batch3_run_54_repetition_0,CLBG-NBody,Serial,Light,openjdk,1761.090030081,935.81,benchmarks,0.0010685929836184696,1,0.0010685929836184,1761.090030081,1.8818884496649961,1648045.6610501003,1.0,1.8818884496649961,1.5890726183688806,0.5313811241989475,0.0010685929836184696,True,7.8
329,batch2_run_87_repetition_0,Rosetta,G1,Medium,oracle,1761.194272207,541.549,benchmarks,0.0018465549747114297,3,0.0055396649241342,587.0647574023334,3.252142044777112,953772.9969194286,1.0000578431413965,3.252142044777112,0.9558395281129467,0.3074896441273173,0.005539664924134289,False,14.2
330,batch3_run_83_repetition_0,Rosetta,Parallel,Heavy,oracle,1761.093756781,519.6410000000001,benchmarks,0.001924405503029976,5,0.0096220275151498,352.2187513562,3.3890585169010907,915136.5208674357,1.000000767529856,3.3890585169010907,0.9960807519906211,0.2950671978701585,0.009622027515149881,False,7.4
331,batch1_run_5_repetition_0,DaCapo,Serial,Heavy,oracle,1761.167352112,8129.37,benchmarks,0.0001230107622115859,5,0.0006150538110579,352.2334704224,0.21664253836545758,14317181.037238728,1.0000480111264352,0.21664253836545758,0.29319638174450596,4.61589864827509,0.0006150538110579294,False,8.2
332,batch1_run_56_repetition_0,CLBG-NBody,Serial,Medium,openjdk,1761.173954499,2087.27,benchmarks,0.0004790947026498728,3,0.0014372841079496,587.057984833,0.8437691120453991,3676045.560007128,1.000047654814102,0.8437691120453991,0.7124813335325224,1.1851583397925982,0.0014372841079496185,False,6.8
333,batch3_run_79_repetition_0,Rosetta,Parallel,Light,oracle,1761.093264819,555.353,benchmarks,0.0018006565193669614,1,0.0018006565193669,1761.093264819,3.171124068509579,978028.4278970261,1.000000488179381,3.171124068509579,0.9320274734308359,0.3153455930439195,0.0018006565193669614,False,8.8
334,batch2_run_85_repetition_0,Rosetta,G1,Light,oracle,1761.194025994,537.501,benchmarks,0.0018604616549550606,1,0.001860461654955,1761.194025994,3.276633952297763,946643.550165801,1.0000577033344225,3.276633952297763,0.9630379631766064,0.3051912464310341,0.0018604616549550606,False,14.0
335,batch2_run_74_repetition_0,Rosetta,Serial,Medium,openjdk,1761.192672624,496.201,benchmarks,0.002015312343183508,3,0.0060459370295505,587.0642242079999,3.5493533318634984,873905.5653487014,1.000056934851181,3.5493533318634984,1.043193122293967,0.28174146288078206,0.006045937029550525,False,9.4
336,batch1_run_65_repetition_0,CLBG-NBody,Parallel,Heavy,oracle,1761.175151141,3898.84,benchmarks,0.0002564865447158642,5,0.0012824327235793,352.2350302282,0.451717729155595,6866540.126274576,1.0000483343034974,0.451717729155595,0.3814318934582479,2.2137718656058065,0.001282432723579321,False,10.0
337,batch2_run_67_repetition_0,CLBG-NBody,G1,Light,oracle,1761.191761506,703.361,benchmarks,0.0014217450214043714,1,0.0014217450214043,1761.191761506,2.5039656186595503,1238753.5985646215,1.0000577661693963,2.5039656186595503,2.1143565670203794,0.3993665058928927,0.0014217450214043714,False,12.2
338,batch1_run_85_repetition_0,Rosetta,G1,Light,oracle,1761.177671502,507.502,benchmarks,0.0019704355844903073,1,0.0019704355844903,1761.177671502,3.470287154537322,893801.1906426081,1.000048416773449,3.470287154537322,1.0199547223149381,0.28816059175175823,0.0019704355844903073,False,9.8
339,batch2_run_24_repetition_0,CLBG-BinaryTrees,Parallel,Light,openjdk,1761.186218299,501.869,benchmarks,0.0019925518412175288,1,0.0019925518412175,1761.186218299,3.509254841998609,883884.7661915009,1.0000572193490056,3.509254841998609,1.3457222495957186,0.28496078085639254,0.0019925518412175288,False,10.8
340,batch3_run_65_repetition_0,CLBG-NBody,Parallel,Heavy,oracle,1761.091483437,3724.06,benchmarks,0.000268524137634732,5,0.0013426206881736,352.2182966874,0.47289557188579134,6558410.349808394,1.0000008252593424,0.47289557188579134,0.3993145315097585,2.1146317695728163,0.0013426206881736599,False,6.8
341,batch2_run_82_repetition_0,Rosetta,Parallel,Heavy,openjdk,1761.193656503,517.8629999999999,benchmarks,0.0019310126423397697,5,0.0096550632116988,352.2387313006,3.4008872163158985,912057.030537613,1.000057493526579,3.4008872163158985,0.9995573339821726,0.29404091826463935,0.009655063211698848,False,11.6
342,batch1_run_31_repetition_0,CLBG-BinaryTrees,G1,Light,oracle,1761.170756117,498.531,benchmarks,0.002005893314558172,1,0.0020058933145581,1761.170756117,3.532720645490451,877998.2182177642,1.0000484394331879,3.532720645490451,1.3547208704669313,0.28306795253581934,0.002005893314558172,False,9.4
343,batch1_run_12_repetition_0,DaCapo,G1,Light,openjdk,1761.168305247,1569.66,benchmarks,0.0006370806416676223,1,0.0006370806416676,1761.168305247,1.1220062339914376,2764435.4420140064,1.0000485523474385,1.1220062339914376,1.5184837224632572,0.8912606451771562,0.0006370806416676223,False,11.8
344,batch1_run_35_repetition_0,CLBG-BinaryTrees,G1,Heavy,oracle,1761.171249839,1103.9399999999998,benchmarks,0.000905846332228201,5,0.004529231661141,352.2342499678,1.5953505170924147,1944227.3895472654,1.0000487197841499,1.5953505170924147,0.6117819261973532,0.6268214973989146,0.004529231661141005,False,11.2
345,batch1_run_28_repetition_0,CLBG-BinaryTrees,Parallel,Heavy,openjdk,1761.170376311,1143.17,benchmarks,0.0008747605343037343,5,0.0043738026715186,352.2340752622,1.5406023393817192,2013317.1390874458,1.0000482237673325,1.5406023393817192,0.5907872010527572,0.6490967684764936,0.004373802671518672,False,10.8
346,batch2_run_42_repetition_0,CLBG-Fannkuch,Parallel,Light,openjdk,1761.188484978,500.041,benchmarks,0.0019998360134468973,1,0.0019998360134468,1761.188484978,3.522088158726984,880666.4512168841,1.0000572306229731,3.522088158726984,1.766860856210388,0.2839224786359231,0.0019998360134468973,False,11.0
347,batch1_run_51_repetition_0,CLBG-Fannkuch,G1,Medium,oracle,1761.17329835,931.505,benchmarks,0.0010735315430405634,3,0.0032205946291216,587.0577661166667,1.890675088539514,1640541.733279517,1.0000486071864303,1.890675088539514,0.9484600200808095,0.5289116073203609,0.0032205946291216903,False,11.4
348,batch2_run_5_repetition_0,DaCapo,Serial,Heavy,oracle,1761.183707292,8175.36,benchmarks,0.00012231877250665413,5,0.0006115938625332,352.2367414584,0.2154258292346759,14398310.833246725,1.0000572981287243,0.2154258292346759,0.291549730456757,4.641968902023544,0.0006115938625332707,False,12.2
349,batch2_run_77_repetition_0,Rosetta,Serial,Heavy,oracle,1761.193041831,481.169,benchmarks,0.002078271875370192,5,0.0103913593768509,352.2386083662,3.660237965935046,847431.4947447805,1.0000571444977613,3.660237965935046,1.0757833089606716,0.27320628038579986,0.010391359376850961,True,9.6
350,batch2_run_89_repetition_0,Rosetta,G1,Heavy,oracle,1761.194518285,491.215,benchmarks,0.0020357684516963044,5,0.0101788422584815,352.238903657,3.5853842376250724,865125.1652993662,1.0000579828717135,3.5853842376250724,1.0537829930580485,0.2789101345138928,0.010178842258481521,False,11.6
351,batch1_run_41_repetition_0,CLBG-Fannkuch,Serial,Heavy,oracle,1761.172007926,4895.13,benchmarks,0.00020428466659720988,5,0.001021423332986,352.23440158520003,0.3597804364595016,8621165.931158802,1.0000478744438177,0.3597804364595016,0.18048440054957102,2.779472974797406,0.0010214233329860494,False,8.8
352,batch3_run_66_repetition_0,CLBG-NBody,G1,Light,openjdk,1761.091616696,726.448,benchmarks,0.0013765610201969033,1,0.0013765610201969,1761.091616696,2.4242500725392597,1279341.4827655759,1.0000009009278192,2.4242500725392597,2.047044505234451,0.4124986985985974,0.0013765610201969033,False,7.6
353,batch2_run_86_repetition_0,Rosetta,G1,Medium,openjdk,1761.194149042,511.723,benchmarks,0.0019541822431276296,3,0.0058625467293828,587.0647163473333,3.441694332758152,901243.5535302194,1.0000577732046916,3.441694332758152,1.0115509844398627,0.2905545650820787,0.005862546729382889,False,11.8
354,batch2_run_46_repetition_0,CLBG-Fannkuch,Parallel,Heavy,openjdk,1761.188981994,4716.06,benchmarks,0.00021204140744604606,5,0.0010602070372302,352.2377963988,0.3734449905204768,8305872.910422624,1.0000575128440123,0.3734449905204768,0.1873392447782953,2.6777705562639427,0.0010602070372302303,False,10.6
355,batch1_run_26_repetition_0,CLBG-BinaryTrees,Parallel,Medium,openjdk,1761.170129295,737.1990000000001,benchmarks,0.0013564858335401973,3,0.0040694575006205,587.0567097649999,2.389002330842825,1298332.8581461448,1.0000480835038377,2.389002330842825,0.9161299864789062,0.41858477368969593,0.004069457500620592,False,10.0
356,batch3_run_84_repetition_0,Rosetta,G1,Light,openjdk,1761.093879911,542.263,benchmarks,0.0018441236079171914,1,0.0018441236079171,1761.093879911,3.247674799702358,954976.0506021787,1.0000008374466869,3.247674799702358,0.9545265567342596,0.3079126026077635,0.0018441236079171914,False,9.0
357,batch2_run_51_repetition_0,CLBG-Fannkuch,G1,Medium,oracle,1761.189632098,915.359,benchmarks,0.0010924675455203914,3,0.0032774026365611,587.0632106993334,1.9240425145740632,1612120.7804475932,1.0000578819931474,1.9240425145740632,0.9651988398593154,0.5197390350916316,0.0032774026365611744,False,13.4
358,batch2_run_69_repetition_0,CLBG-NBody,G1,Medium,oracle,1761.192020817,2130.43,benchmarks,0.00046938880883201986,3,0.001408166426496,587.064006939,0.8266838247757495,3752096.316909161,1.0000579134139982,0.8266838247757495,0.6980544623850856,1.209652312081061,0.0014081664264960596,False,13.0
359,batch1_run_0_repetition_0,DaCapo,Serial,Light,openjdk,1761.166667112,1547.04,benchmarks,0.0006463956975902369,1,0.0006463956975902,1761.166667112,1.1384105563605336,2724595.2806889485,1.000047622161192,1.1384105563605336,1.5406847546330145,0.8784177153073596,0.0006463956975902369,False,10.0
360,batch3_run_51_repetition_0,CLBG-Fannkuch,G1,Medium,oracle,1761.089631291,696.742,benchmarks,0.001435251499120191,3,0.0043057544973605,587.0298770969999,2.527606533395432,1227025.111884954,1.000001098445582,2.527606533395432,1.267977643515936,0.39563119765189925,0.004305754497360573,False,6.6
361,batch2_run_10_repetition_0,DaCapo,Parallel,Heavy,openjdk,1761.1843857,8101.710000000001,benchmarks,0.0001234307325243683,5,0.0006171536626218,352.23687714,0.21738427883743058,14268605.149469547,1.0000576833508161,0.21738427883743058,0.29420022717678707,4.600148664604415,0.0006171536626218415,False,10.0
362,batch3_run_61_repetition_0,CLBG-NBody,Parallel,Light,oracle,1761.09095116,717.889,benchmarks,0.0013929730083620168,1,0.001392973008362,1761.09095116,2.453152160236471,1264267.8218373014,1.0000005230164184,2.453152160236471,2.0714495204103027,0.4076387988520065,0.0013929730083620168,False,6.8
363,batch3_run_22_repetition_0,CLBG-BinaryTrees,Serial,Heavy,openjdk,1761.085952753,881.846,benchmarks,0.0011339848454265257,5,0.0056699242271326,352.2171905506,1.9970447819154364,1553006.603091422,1.0000002854018242,1.9970447819154364,0.7658228648142441,0.5007398978008217,0.0056699242271326285,False,5.0
364,batch2_run_8_repetition_0,DaCapo,Parallel,Medium,openjdk,1761.184110176,2285.4100000000003,benchmarks,0.00043755824994202346,3,0.001312674749826,587.0613700586667,0.7706206370743105,4025027.777237333,1.0000575268993421,0.7706206370743105,1.0429308306325646,1.2976553597066083,0.0013126747498260704,False,10.0
365,batch1_run_36_repetition_0,CLBG-Fannkuch,Serial,Light,openjdk,1761.171372613,505.148,benchmarks,0.001979617854569354,1,0.0019796178545693,1761.171372613,3.486446294181111,889652.1965327117,1.0000475136934694,3.486446294181111,1.7489810609098588,0.2868250119524293,0.001979617854569354,False,8.2
366,batch1_run_61_repetition_0,CLBG-NBody,Parallel,Light,oracle,1761.174618985,696.148,benchmarks,0.0014364761516229307,1,0.0014364761516229,1761.174618985,2.529885339015554,1226038.18865717,1.0000480321292808,2.529885339015554,2.1362432616864933,0.39527483106769046,0.0014364761516229307,False,8.4
367,batch2_run_60_repetition_0,CLBG-NBody,Parallel,Light,openjdk,1761.190829517,731.071,benchmarks,0.001367856200013405,1,0.0013678562000134,1761.190829517,2.40905579556158,1287555.540925823,1.0000572369579512,2.40905579556158,2.034214409218164,0.4151003898881835,0.001367856200013405,False,12.0
368,batch3_run_32_repetition_0,CLBG-BinaryTrees,G1,Medium,openjdk,1761.087203637,495.799,benchmarks,0.002016946383514287,3,0.0060508391505428,587.029067879,3.552018466428936,873145.2744760208,1.0000009956933094,3.552018466428936,1.362121161461712,0.2815300678899234,0.006050839150542862,False,6.0
369,batch3_run_76_repetition_0,Rosetta,Serial,Heavy,openjdk,1761.092896583,503.758,benchmarks,0.0019850801376851586,5,0.0099254006884257,352.2185793166,3.4959105296253363,887164.6353968589,1.0000002790841631,3.4959105296253363,1.0274857078670983,0.286048510545598,0.009925400688425793,False,5.4
370,batch1_run_11_repetition_0,DaCapo,Parallel,Heavy,oracle,1761.168171061,8143.16,benchmarks,0.00012280245015448547,5,0.0006140122507724,352.2336342122,0.21627576654038483,14341474.203857092,1.0000484761522705,0.21627576654038483,0.29270000567335897,4.623726532085931,0.0006140122507724274,False,9.8
371,batch3_run_87_repetition_0,Rosetta,G1,Medium,oracle,1761.09424902,524.304,benchmarks,0.0019072904269278892,3,0.0057218712807836,587.03141634,3.3589182020736064,923348.759138182,1.0000010470376197,3.3589182020736064,0.987222189263281,0.29771490100076164,0.005721871280783668,False,8.4
372,batch3_run_50_repetition_0,CLBG-Fannkuch,G1,Medium,openjdk,1761.089507964,924.624,benchmarks,0.0010815207046323695,3,0.0032445621138971,587.029835988,1.9046547655738981,1628345.6252117055,1.0000010284167014,1.9046547655738981,0.9554729462261461,0.5250295318998068,0.003244562113897108,False,8.4
373,batch1_run_27_repetition_0,CLBG-BinaryTrees,Parallel,Medium,oracle,1761.170252611,739.3530000000001,benchmarks,0.0013525339046436546,3,0.0040576017139309,587.0567508703333,2.3820424785062073,1302126.5097787008,1.0000481535265615,2.3820424785062073,0.9134610357856721,0.4198077947909249,0.004057601713930964,False,10.8
374,batch2_run_88_repetition_0,Rosetta,G1,Heavy,openjdk,1761.194395394,515.538,benchmarks,0.0019397212232657923,5,0.0096986061163289,352.2388790788,3.4162261470425066,907962.636212632,1.0000579130905938,3.4162261470425066,1.0040656107135117,0.2927206680581493,0.00969860611632896,False,12.2
375,batch1_run_4_repetition_0,DaCapo,Serial,Heavy,openjdk,1761.167211518,8176.170000000001,benchmarks,0.00012230665458276918,5,0.0006115332729138,352.2334423036,0.2154024698016308,14399602.519797128,1.0000479312925967,0.2154024698016308,0.2915181166227422,4.642472302759218,0.0006115332729138459,False,9.6
376,batch2_run_32_repetition_0,CLBG-BinaryTrees,G1,Medium,openjdk,1761.187203733,520.778,benchmarks,0.0019202040024732226,3,0.0057606120074196,587.0624012443333,3.3818387177127294,917187.5495856643,1.000057778909588,3.3818387177127294,1.2968609610518786,0.2956971291275355,0.005760612007419668,False,11.0
377,batch1_run_32_repetition_0,CLBG-BinaryTrees,G1,Medium,openjdk,1761.170879373,745.202,benchmarks,0.0013419180302790385,3,0.0040257540908371,587.0569597909999,2.363346957433018,1312428.0616505183,1.0000485094218416,2.363346957433018,0.9062917135766165,0.4231287314183288,0.004025754090837115,False,11.6
378,batch3_run_24_repetition_0,CLBG-BinaryTrees,Parallel,Light,openjdk,1761.086208975,527.953,benchmarks,0.0018941079982498442,1,0.0018941079982498,1761.086208975,3.3356874740270444,929770.7472869782,1.000000430892777,3.3356874740270444,1.2791629715154536,0.2997882768653801,0.0018941079982498442,False,7.4
379,batch2_run_72_repetition_0,Rosetta,Serial,Light,openjdk,1761.19242651,557.698,benchmarks,0.0017930851464412639,1,0.0017930851464412,1761.19242651,3.157967979999928,982213.4938797739,1.0000567951004222,3.157967979999928,0.9281607575064584,0.3166593221759084,0.0017930851464412639,False,12.6
380,batch2_run_78_repetition_0,Rosetta,Parallel,Light,openjdk,1761.193164905,525.2909999999999,benchmarks,0.001903706707329842,1,0.0019037067073298,1761.193164905,3.3527952409331214,925138.9187861122,1.0000572143827937,3.3527952409331214,0.9854225851234266,0.29825859563129437,0.001903706707329842,False,11.8
381,batch3_run_26_repetition_0,CLBG-BinaryTrees,Parallel,Medium,openjdk,1761.086455205,712.934,benchmarks,0.001402654383154682,3,0.004207963149464,587.0288184016666,2.470195635507635,1255538.4108551214,1.0000005707099562,2.470195635507635,0.947265837685258,0.40482623547122254,0.004207963149464046,False,6.6
382,batch2_run_48_repetition_0,CLBG-Fannkuch,G1,Light,openjdk,1761.189252248,495.896,benchmarks,0.002016551857647571,1,0.0020165518576475,1761.189252248,3.5515294582896413,873366.7054327743,1.0000576663025826,3.5515294582896413,1.7816301287012914,0.2815688316102504,0.002016551857647571,False,11.6
383,batch1_run_62_repetition_0,CLBG-NBody,Parallel,Medium,openjdk,1761.174743552,2124.55,benchmarks,0.00047068791038102183,3,0.001412063731143,587.0582478506667,0.8289636598583229,3741703.801413402,1.0000481028621782,0.8289636598583229,0.6999795624114761,1.2063254982382565,0.0014120637311430654,False,9.0
384,batch2_run_45_repetition_0,CLBG-Fannkuch,Parallel,Medium,oracle,1761.188854811,693.858,benchmarks,0.001441217078998873,3,0.0043236512369966,587.0629516036666,2.53825545689608,1222014.9764214507,1.000057440625576,2.53825545689608,1.2733196921093122,0.3939713779726709,0.004323651236996619,False,10.4
385,batch2_run_38_repetition_0,CLBG-Fannkuch,Serial,Medium,openjdk,1761.187943802,936.506,benchmarks,0.001067798818160268,3,0.0032033964544808,587.062647934,1.8805944049498884,1649363.0764982358,1.0000569233265217,1.8805944049498884,0.9434030298989426,0.5317467697276526,0.0032033964544808044,False,12.0
386,batch3_run_81_repetition_0,Rosetta,Parallel,Medium,oracle,1761.093510573,547.142,benchmarks,0.0018276791034137387,3,0.0054830373102412,587.031170191,3.2187138084318145,963568.2255619324,1.0000006277257212,3.2187138084318145,0.9460146098855121,0.3106831049658338,0.005483037310241217,False,8.8
387,batch3_run_63_repetition_0,CLBG-NBody,Parallel,Medium,oracle,1761.091210687,2089.3,benchmarks,0.0004786292059541473,3,0.0014358876178624,587.0304035623334,0.8429096877839467,3679447.8664883496,1.0000006703836715,0.8429096877839467,0.7117556329408221,1.1863667181582072,0.0014358876178624418,False,5.8
388,batch1_run_70_repetition_0,CLBG-NBody,G1,Heavy,openjdk,1761.175803264,3927.2,benchmarks,0.0002546343450804645,5,0.0012731717254023,352.2351606528,0.4484558472356896,6916489.61457838,1.0000487045985924,0.4484558472356896,0.3786775499453809,2.2298739244098695,0.0012731717254023222,False,11.4
389,batch3_run_42_repetition_0,CLBG-Fannkuch,Parallel,Light,openjdk,1761.088463857,519.0010000000001,benchmarks,0.0019267785611203057,1,0.0019267785611203,1761.088463857,3.3932274963959603,914006.673830247,1.000000435540491,3.3932274963959603,1.70221770989564,0.29470467307662906,0.0019267785611203057,False,7.0
390,batch1_run_64_repetition_0,CLBG-NBody,Parallel,Heavy,openjdk,1761.175014687,3720.91,benchmarks,0.00026875146133607103,5,0.0013437573066803,352.2350029374,0.47331835886570756,6553173.723899005,1.0000482568208033,0.47331835886570756,0.3996715341861431,2.112742895493148,0.001343757306680355,False,8.4
391,batch1_run_44_repetition_0,CLBG-Fannkuch,Parallel,Medium,openjdk,1761.172387415,732.129,benchmarks,0.001365879510304878,3,0.0040976385309146,587.0574624716667,2.405549278084873,1289405.3788257565,1.0000480899293955,2.405549278084873,1.2067474366313218,0.4157054728041692,0.004097638530914634,False,8.8
